policy_number,member_id
POL-35796,MEMBER-006138
POL-47455,MEMBER-007382
POL-47455,MEMBER-005567
POL-47455,MEMBER-013153
POL-47455,MEMBER-006646
POL-47455,MEMBER-007847
POL-17399,MEMBER-002961
POL-23467,MEMBER-004292
POL-21102,MEMBER-012516
POL-21102,MEMBER-001340
POL-31871,MEMBER-003475
POL-38003,MEMBER-011868
POL-38003,MEMBER-006833
POL-38003,MEMBER-005513
POL-38003,MEMBER-002025
POL-38003,MEMBER-005166
POL-16401,MEMBER-012149
POL-26185,MEMBER-002046
POL-26185,MEMBER-014559
POL-34347,MEMBER-008268
POL-23728,MEMBER-014638
POL-23728,MEMBER-004470
POL-23728,MEMBER-003886
POL-16247,MEMBER-003253
POL-20766,MEMBER-007628
POL-20766,MEMBER-003712
POL-35977,MEMBER-008623
POL-35977,MEMBER-004576
POL-35977,MEMBER-009801
POL-35977,MEMBER-012015
POL-35977,MEMBER-002985
POL-28618,MEMBER-008325
POL-28618,MEMBER-013613
POL-28618,MEMBER-004083
POL-28618,MEMBER-014291
POL-28618,MEMBER-002617
POL-49480,MEMBER-007227
POL-49480,MEMBER-014710
POL-35457,MEMBER-003659
POL-35457,MEMBER-008304
POL-43587,MEMBER-009354
POL-46487,MEMBER-007629
POL-46487,MEMBER-011121
POL-46487,MEMBER-012958
POL-46487,MEMBER-000210
POL-14196,MEMBER-003011
POL-14196,MEMBER-013721
POL-14196,MEMBER-013264
POL-14196,MEMBER-011523
POL-14196,MEMBER-002573
POL-37691,MEMBER-013958
POL-37691,MEMBER-003102
POL-37691,MEMBER-011839
POL-37691,MEMBER-007392
POL-35994,MEMBER-009570
POL-35994,MEMBER-008261
POL-30125,MEMBER-003798
POL-47561,MEMBER-009971
POL-39899,MEMBER-011537
POL-39899,MEMBER-006191
POL-39899,MEMBER-014549
POL-39899,MEMBER-012241
POL-29426,MEMBER-011661
POL-29426,MEMBER-000260
POL-29426,MEMBER-002923
POL-29426,MEMBER-008991
POL-29426,MEMBER-001061
POL-35014,MEMBER-014317
POL-35014,MEMBER-006288
POL-39184,MEMBER-002254
POL-39184,MEMBER-000533
POL-10377,MEMBER-010007
POL-35911,MEMBER-007589
POL-35911,MEMBER-007826
POL-48764,MEMBER-007432
POL-48764,MEMBER-007524
POL-48764,MEMBER-004798
POL-48764,MEMBER-012505
POL-17322,MEMBER-007019
POL-17322,MEMBER-000747
POL-17322,MEMBER-009810
POL-17322,MEMBER-013532
POL-17322,MEMBER-000527
POL-47258,MEMBER-006349
POL-47258,MEMBER-009564
POL-47258,MEMBER-002064
POL-28258,MEMBER-009910
POL-29221,MEMBER-011675
POL-29221,MEMBER-005789
POL-29221,MEMBER-007179
POL-25516,MEMBER-012261
POL-25516,MEMBER-002660
POL-25516,MEMBER-012176
POL-13416,MEMBER-012352
POL-13416,MEMBER-009193
POL-28138,MEMBER-003518
POL-19432,MEMBER-005570
POL-45065,MEMBER-004059
POL-45065,MEMBER-007749
POL-45065,MEMBER-004570
POL-45065,MEMBER-005785
POL-43233,MEMBER-011718
POL-26460,MEMBER-000678
POL-26460,MEMBER-001533
POL-26460,MEMBER-004486
POL-22894,MEMBER-002575
POL-22894,MEMBER-003106
POL-46078,MEMBER-008639
POL-46078,MEMBER-006359
POL-46078,MEMBER-008614
POL-39283,MEMBER-010487
POL-39283,MEMBER-002323
POL-39283,MEMBER-013007
POL-23024,MEMBER-001841
POL-23024,MEMBER-010611
POL-23024,MEMBER-001199
POL-31784,MEMBER-002181
POL-31784,MEMBER-013748
POL-31784,MEMBER-004189
POL-28299,MEMBER-011314
POL-28299,MEMBER-006515
POL-28299,MEMBER-000802
POL-40000,MEMBER-006158
POL-40000,MEMBER-013596
POL-40000,MEMBER-014733
POL-45380,MEMBER-006642
POL-28264,MEMBER-011924
POL-28264,MEMBER-012460
POL-28264,MEMBER-005746
POL-28264,MEMBER-012993
POL-28264,MEMBER-002432
POL-16656,MEMBER-013717
POL-16656,MEMBER-003259
POL-35083,MEMBER-008508
POL-35083,MEMBER-004232
POL-35083,MEMBER-013369
POL-35083,MEMBER-011127
POL-39352,MEMBER-001888
POL-17517,MEMBER-004929
POL-17517,MEMBER-007077
POL-17517,MEMBER-012555
POL-43060,MEMBER-000273
POL-43060,MEMBER-001420
POL-43060,MEMBER-001655
POL-43060,MEMBER-010654
POL-19569,MEMBER-008404
POL-19569,MEMBER-005429
POL-19569,MEMBER-014562
POL-19569,MEMBER-002486
POL-30656,MEMBER-009366
POL-30656,MEMBER-011638
POL-30656,MEMBER-006402
POL-30656,MEMBER-000260
POL-30656,MEMBER-004923
POL-26404,MEMBER-002951
POL-27900,MEMBER-008306
POL-27900,MEMBER-002407
POL-27900,MEMBER-009226
POL-27900,MEMBER-004331
POL-27900,MEMBER-011689
POL-40397,MEMBER-011114
POL-40397,MEMBER-005092
POL-40397,MEMBER-002704
POL-40397,MEMBER-004002
POL-26521,MEMBER-014673
POL-26521,MEMBER-000293
POL-26521,MEMBER-007266
POL-26521,MEMBER-000051
POL-26521,MEMBER-001904
POL-19562,MEMBER-008162
POL-41028,MEMBER-007091
POL-42264,MEMBER-002537
POL-11487,MEMBER-003789
POL-11487,MEMBER-001679
POL-15188,MEMBER-011277
POL-15188,MEMBER-011265
POL-15188,MEMBER-014688
POL-15188,MEMBER-009921
POL-31523,MEMBER-001752
POL-31523,MEMBER-001046
POL-31523,MEMBER-007521
POL-31523,MEMBER-002696
POL-31523,MEMBER-012526
POL-48122,MEMBER-006607
POL-48122,MEMBER-011492
POL-48122,MEMBER-000314
POL-48122,MEMBER-002343
POL-48122,MEMBER-005603
POL-48483,MEMBER-014574
POL-48483,MEMBER-002244
POL-48483,MEMBER-002034
POL-17983,MEMBER-014575
POL-24566,MEMBER-013514
POL-24566,MEMBER-011863
POL-23819,MEMBER-006182
POL-24243,MEMBER-000400
POL-24243,MEMBER-010208
POL-24243,MEMBER-014853
POL-24243,MEMBER-008765
POL-22870,MEMBER-009657
POL-22870,MEMBER-003488
POL-19074,MEMBER-003663
POL-10281,MEMBER-000569
POL-10281,MEMBER-008080
POL-10281,MEMBER-009954
POL-10281,MEMBER-009550
POL-10431,MEMBER-005306
POL-10431,MEMBER-001432
POL-10971,MEMBER-012174
POL-10971,MEMBER-006968
POL-10971,MEMBER-000050
POL-10971,MEMBER-002726
POL-10971,MEMBER-000769
POL-37407,MEMBER-011365
POL-37407,MEMBER-003388
POL-37407,MEMBER-007713
POL-37407,MEMBER-010980
POL-37407,MEMBER-002694
POL-21771,MEMBER-001697
POL-21771,MEMBER-001290
POL-14261,MEMBER-009055
POL-14261,MEMBER-007840
POL-14261,MEMBER-011242
POL-49143,MEMBER-002956
POL-49143,MEMBER-007998
POL-49908,MEMBER-004073
POL-49908,MEMBER-006218
POL-49908,MEMBER-014502
POL-25020,MEMBER-010226
POL-25020,MEMBER-003128
POL-40005,MEMBER-005829
POL-40005,MEMBER-006588
POL-40005,MEMBER-008584
POL-40005,MEMBER-008099
POL-23662,MEMBER-004157
POL-23662,MEMBER-013342
POL-23662,MEMBER-007243
POL-13954,MEMBER-014298
POL-13954,MEMBER-001683
POL-13954,MEMBER-006388
POL-13954,MEMBER-012982
POL-13954,MEMBER-009219
POL-15895,MEMBER-009418
POL-15895,MEMBER-002214
POL-15895,MEMBER-009845
POL-15895,MEMBER-010428
POL-35234,MEMBER-014934
POL-35234,MEMBER-010466
POL-35234,MEMBER-007295
POL-35234,MEMBER-013130
POL-13206,MEMBER-008952
POL-13206,MEMBER-012904
POL-13206,MEMBER-014434
POL-13206,MEMBER-002207
POL-46888,MEMBER-014480
POL-10849,MEMBER-007908
POL-10849,MEMBER-007654
POL-10849,MEMBER-002127
POL-10849,MEMBER-005466
POL-26770,MEMBER-005199
POL-26770,MEMBER-013092
POL-26770,MEMBER-007898
POL-26770,MEMBER-004488
POL-26770,MEMBER-001109
POL-37880,MEMBER-008240
POL-37880,MEMBER-009517
POL-37880,MEMBER-007369
POL-18482,MEMBER-009098
POL-24543,MEMBER-014460
POL-35602,MEMBER-009865
POL-35602,MEMBER-010891
POL-35602,MEMBER-009961
POL-35602,MEMBER-012011
POL-35602,MEMBER-008456
POL-49007,MEMBER-003596
POL-49007,MEMBER-006698
POL-49007,MEMBER-001687
POL-49007,MEMBER-010811
POL-14806,MEMBER-014750
POL-14806,MEMBER-002834
POL-14806,MEMBER-010259
POL-10924,MEMBER-003463
POL-14969,MEMBER-000255
POL-14969,MEMBER-003951
POL-49636,MEMBER-007401
POL-49636,MEMBER-005063
POL-49636,MEMBER-010824
POL-49636,MEMBER-003912
POL-38815,MEMBER-004668
POL-38815,MEMBER-014696
POL-38815,MEMBER-012474
POL-38815,MEMBER-004309
POL-38815,MEMBER-002459
POL-31261,MEMBER-000405
POL-31261,MEMBER-012099
POL-31261,MEMBER-004821
POL-31261,MEMBER-012894
POL-31261,MEMBER-000819
POL-20328,MEMBER-014407
POL-40451,MEMBER-010220
POL-40451,MEMBER-007582
POL-40451,MEMBER-002047
POL-40451,MEMBER-000591
POL-21674,MEMBER-012292
POL-21674,MEMBER-001512
POL-21674,MEMBER-009430
POL-32137,MEMBER-013503
POL-32137,MEMBER-014158
POL-16571,MEMBER-013132
POL-16571,MEMBER-009021
POL-16571,MEMBER-011966
POL-16571,MEMBER-007235
POL-44164,MEMBER-010060
POL-44164,MEMBER-005702
POL-44164,MEMBER-000970
POL-44164,MEMBER-012438
POL-11892,MEMBER-004168
POL-20627,MEMBER-011381
POL-20627,MEMBER-000111
POL-12226,MEMBER-001258
POL-12226,MEMBER-011442
POL-12226,MEMBER-004430
POL-12226,MEMBER-013899
POL-16466,MEMBER-013764
POL-16466,MEMBER-008164
POL-16466,MEMBER-005292
POL-31479,MEMBER-005378
POL-31479,MEMBER-003703
POL-31479,MEMBER-014885
POL-33855,MEMBER-003723
POL-33855,MEMBER-001973
POL-33855,MEMBER-001163
POL-33855,MEMBER-013478
POL-32085,MEMBER-012720
POL-32085,MEMBER-001921
POL-42203,MEMBER-005512
POL-42203,MEMBER-009870
POL-42203,MEMBER-013502
POL-42203,MEMBER-005209
POL-43884,MEMBER-012901
POL-43884,MEMBER-005276
POL-43884,MEMBER-013675
POL-43884,MEMBER-011780
POL-43884,MEMBER-014283
POL-13350,MEMBER-009653
POL-13350,MEMBER-014085
POL-13350,MEMBER-011084
POL-13350,MEMBER-002959
POL-13521,MEMBER-009206
POL-13521,MEMBER-002248
POL-13521,MEMBER-003157
POL-13521,MEMBER-008221
POL-28203,MEMBER-003790
POL-28203,MEMBER-013232
POL-28203,MEMBER-005812
POL-48885,MEMBER-005529
POL-48885,MEMBER-010916
POL-31548,MEMBER-000679
POL-38798,MEMBER-011841
POL-38798,MEMBER-014157
POL-38798,MEMBER-008127
POL-12540,MEMBER-005126
POL-12540,MEMBER-005291
POL-12540,MEMBER-008011
POL-12540,MEMBER-008588
POL-34325,MEMBER-001678
POL-34325,MEMBER-008620
POL-34325,MEMBER-009871
POL-34325,MEMBER-003315
POL-43420,MEMBER-010686
POL-43420,MEMBER-010697
POL-43420,MEMBER-002977
POL-43420,MEMBER-001163
POL-13811,MEMBER-006671
POL-13811,MEMBER-001645
POL-13811,MEMBER-000284
POL-13811,MEMBER-003680
POL-13811,MEMBER-005176
POL-40455,MEMBER-010372
POL-40455,MEMBER-003379
POL-40455,MEMBER-000816
POL-40455,MEMBER-014097
POL-24725,MEMBER-009792
POL-24725,MEMBER-008021
POL-10792,MEMBER-005330
POL-10792,MEMBER-004870
POL-24081,MEMBER-000040
POL-24081,MEMBER-010482
POL-24081,MEMBER-007730
POL-24081,MEMBER-013479
POL-24081,MEMBER-012186
POL-46195,MEMBER-001764
POL-46195,MEMBER-009834
POL-46195,MEMBER-009750
POL-46195,MEMBER-001105
POL-25891,MEMBER-010222
POL-32497,MEMBER-005662
POL-32497,MEMBER-010763
POL-32497,MEMBER-012738
POL-32497,MEMBER-014213
POL-15904,MEMBER-001875
POL-15904,MEMBER-002886
POL-15904,MEMBER-010697
POL-13047,MEMBER-002695
POL-13047,MEMBER-011281
POL-13047,MEMBER-002855
POL-41801,MEMBER-004715
POL-41801,MEMBER-000054
POL-29881,MEMBER-012731
POL-29881,MEMBER-013147
POL-29881,MEMBER-010363
POL-29881,MEMBER-012225
POL-20087,MEMBER-010421
POL-34066,MEMBER-007021
POL-34066,MEMBER-003093
POL-20403,MEMBER-010675
POL-20403,MEMBER-002403
POL-20403,MEMBER-002988
POL-20403,MEMBER-006059
POL-20403,MEMBER-012351
POL-44905,MEMBER-006370
POL-44905,MEMBER-009565
POL-44905,MEMBER-005560
POL-31423,MEMBER-000169
POL-31423,MEMBER-004403
POL-31423,MEMBER-011784
POL-31423,MEMBER-007499
POL-27991,MEMBER-000069
POL-27991,MEMBER-006866
POL-27991,MEMBER-002140
POL-27991,MEMBER-011780
POL-43906,MEMBER-009771
POL-43906,MEMBER-006714
POL-10824,MEMBER-001310
POL-10824,MEMBER-001712
POL-10824,MEMBER-010241
POL-39813,MEMBER-013921
POL-39813,MEMBER-008563
POL-39813,MEMBER-004428
POL-39813,MEMBER-008684
POL-39813,MEMBER-007024
POL-10047,MEMBER-006375
POL-19429,MEMBER-010251
POL-19429,MEMBER-000839
POL-19429,MEMBER-007126
POL-19429,MEMBER-014590
POL-24821,MEMBER-012162
POL-24821,MEMBER-008979
POL-24821,MEMBER-009110
POL-15885,MEMBER-001909
POL-15885,MEMBER-002419
POL-15885,MEMBER-001935
POL-11504,MEMBER-004905
POL-11504,MEMBER-013867
POL-11504,MEMBER-009545
POL-11504,MEMBER-002579
POL-35856,MEMBER-011893
POL-35856,MEMBER-012222
POL-35856,MEMBER-013419
POL-26893,MEMBER-001816
POL-26893,MEMBER-009531
POL-26893,MEMBER-007660
POL-38167,MEMBER-013893
POL-38167,MEMBER-001775
POL-38167,MEMBER-010222
POL-38167,MEMBER-007749
POL-38167,MEMBER-004482
POL-18028,MEMBER-003940
POL-31058,MEMBER-012061
POL-31058,MEMBER-008030
POL-31058,MEMBER-014586
POL-31058,MEMBER-001643
POL-27936,MEMBER-003646
POL-27936,MEMBER-011377
POL-43752,MEMBER-001400
POL-43752,MEMBER-004360
POL-43752,MEMBER-008571
POL-43752,MEMBER-003013
POL-31213,MEMBER-009179
POL-31213,MEMBER-003111
POL-42515,MEMBER-003967
POL-42515,MEMBER-014447
POL-25200,MEMBER-011958
POL-25200,MEMBER-009346
POL-25200,MEMBER-014306
POL-25200,MEMBER-014366
POL-24028,MEMBER-001994
POL-24028,MEMBER-007836
POL-24028,MEMBER-014131
POL-48460,MEMBER-003299
POL-48460,MEMBER-010207
POL-48460,MEMBER-010572
POL-45662,MEMBER-001259
POL-45662,MEMBER-014287
POL-45662,MEMBER-008853
POL-12220,MEMBER-004540
POL-12220,MEMBER-008887
POL-12220,MEMBER-012223
POL-12220,MEMBER-014153
POL-16891,MEMBER-013008
POL-16891,MEMBER-010920
POL-16891,MEMBER-004542
POL-16891,MEMBER-005730
POL-18451,MEMBER-004643
POL-18451,MEMBER-007831
POL-10598,MEMBER-003856
POL-10598,MEMBER-006682
POL-10598,MEMBER-005799
POL-34969,MEMBER-007384
POL-24474,MEMBER-010572
POL-15185,MEMBER-013715
POL-15185,MEMBER-014734
POL-15185,MEMBER-013066
POL-15185,MEMBER-011589
POL-15185,MEMBER-012588
POL-21530,MEMBER-008288
POL-21530,MEMBER-004295
POL-21530,MEMBER-010343
POL-43299,MEMBER-006153
POL-47558,MEMBER-013888
POL-47558,MEMBER-012685
POL-47558,MEMBER-014377
POL-47558,MEMBER-005873
POL-47558,MEMBER-010192
POL-23672,MEMBER-006290
POL-23672,MEMBER-002612
POL-23672,MEMBER-010930
POL-20175,MEMBER-009057
POL-20175,MEMBER-010155
POL-20175,MEMBER-003307
POL-32983,MEMBER-013359
POL-32983,MEMBER-007448
POL-32983,MEMBER-006860
POL-32983,MEMBER-014609
POL-10099,MEMBER-013300
POL-10099,MEMBER-009054
POL-10099,MEMBER-000309
POL-10099,MEMBER-014509
POL-42843,MEMBER-012776
POL-43058,MEMBER-009021
POL-43058,MEMBER-004261
POL-43058,MEMBER-014473
POL-19360,MEMBER-003647
POL-19360,MEMBER-012426
POL-19360,MEMBER-006285
POL-11425,MEMBER-007641
POL-11425,MEMBER-010717
POL-11425,MEMBER-008758
POL-11425,MEMBER-010241
POL-11425,MEMBER-001816
POL-23805,MEMBER-013648
POL-41858,MEMBER-004244
POL-41858,MEMBER-008453
POL-41858,MEMBER-010794
POL-41858,MEMBER-008088
POL-41858,MEMBER-001327
POL-48389,MEMBER-001312
POL-48389,MEMBER-004739
POL-48389,MEMBER-000038
POL-48389,MEMBER-006415
POL-49666,MEMBER-004664
POL-49666,MEMBER-004460
POL-21045,MEMBER-011301
POL-21045,MEMBER-001692
POL-21045,MEMBER-003651
POL-21045,MEMBER-007898
POL-21045,MEMBER-011208
POL-40234,MEMBER-010577
POL-40234,MEMBER-002481
POL-20739,MEMBER-004212
POL-20739,MEMBER-005637
POL-36881,MEMBER-004572
POL-36881,MEMBER-014834
POL-36881,MEMBER-007236
POL-36881,MEMBER-001784
POL-36881,MEMBER-000919
POL-39282,MEMBER-012188
POL-39282,MEMBER-004232
POL-39282,MEMBER-001826
POL-39282,MEMBER-013324
POL-39282,MEMBER-012594
POL-33529,MEMBER-000694
POL-12578,MEMBER-013877
POL-12578,MEMBER-014229
POL-12578,MEMBER-003077
POL-12578,MEMBER-011631
POL-12578,MEMBER-000714
POL-27996,MEMBER-006454
POL-27996,MEMBER-013756
POL-42856,MEMBER-007701
POL-42856,MEMBER-004233
POL-42856,MEMBER-002953
POL-42856,MEMBER-010555
POL-17036,MEMBER-001704
POL-17036,MEMBER-010642
POL-17036,MEMBER-003238
POL-17036,MEMBER-001043
POL-17036,MEMBER-013614
POL-26740,MEMBER-012468
POL-26740,MEMBER-011721
POL-26740,MEMBER-005734
POL-26740,MEMBER-011576
POL-26740,MEMBER-013710
POL-10831,MEMBER-013746
POL-26456,MEMBER-006993
POL-26456,MEMBER-007931
POL-26456,MEMBER-001489
POL-43245,MEMBER-014827
POL-43245,MEMBER-001521
POL-43245,MEMBER-004398
POL-44560,MEMBER-008987
POL-44560,MEMBER-007787
POL-44560,MEMBER-014181
POL-44560,MEMBER-012351
POL-35135,MEMBER-010949
POL-35135,MEMBER-000355
POL-33807,MEMBER-014781
POL-33807,MEMBER-014628
POL-33807,MEMBER-014662
POL-33807,MEMBER-005297
POL-14178,MEMBER-010298
POL-14178,MEMBER-008831
POL-29779,MEMBER-013814
POL-29779,MEMBER-011259
POL-29779,MEMBER-001236
POL-29779,MEMBER-011493
POL-31795,MEMBER-001492
POL-31795,MEMBER-009303
POL-43283,MEMBER-010325
POL-18485,MEMBER-004014
POL-18485,MEMBER-002109
POL-18485,MEMBER-002105
POL-27217,MEMBER-010405
POL-27217,MEMBER-009699
POL-19136,MEMBER-010356
POL-19136,MEMBER-007915
POL-19136,MEMBER-007714
POL-33191,MEMBER-006449
POL-33191,MEMBER-011737
POL-29693,MEMBER-014085
POL-29693,MEMBER-012943
POL-29693,MEMBER-012878
POL-29693,MEMBER-015000
POL-21048,MEMBER-010715
POL-21048,MEMBER-008854
POL-21048,MEMBER-009164
POL-21048,MEMBER-010825
POL-43298,MEMBER-007652
POL-43298,MEMBER-011682
POL-45374,MEMBER-002225
POL-45374,MEMBER-003464
POL-45374,MEMBER-001167
POL-45374,MEMBER-012578
POL-28862,MEMBER-013336
POL-28862,MEMBER-004971
POL-17231,MEMBER-009108
POL-17231,MEMBER-010345
POL-31485,MEMBER-002275
POL-31485,MEMBER-002470
POL-31485,MEMBER-008325
POL-34768,MEMBER-008553
POL-34768,MEMBER-009822
POL-34768,MEMBER-011195
POL-34768,MEMBER-004368
POL-34768,MEMBER-013080
POL-42163,MEMBER-001005
POL-42163,MEMBER-013412
POL-42163,MEMBER-011023
POL-42163,MEMBER-013715
POL-42163,MEMBER-008337
POL-21124,MEMBER-003609
POL-21124,MEMBER-004276
POL-21124,MEMBER-005576
POL-21124,MEMBER-000183
POL-11181,MEMBER-009340
POL-11181,MEMBER-004961
POL-30298,MEMBER-010746
POL-30298,MEMBER-014694
POL-30298,MEMBER-012362
POL-30298,MEMBER-005112
POL-34058,MEMBER-008308
POL-18412,MEMBER-008320
POL-18412,MEMBER-002345
POL-18412,MEMBER-001545
POL-18412,MEMBER-013165
POL-16087,MEMBER-001068
POL-40856,MEMBER-000948
POL-40856,MEMBER-008864
POL-40856,MEMBER-001599
POL-29517,MEMBER-008690
POL-29517,MEMBER-000290
POL-29517,MEMBER-014237
POL-29517,MEMBER-006094
POL-23865,MEMBER-002644
POL-23865,MEMBER-008247
POL-23865,MEMBER-004570
POL-33227,MEMBER-000882
POL-21673,MEMBER-009952
POL-21673,MEMBER-009580
POL-21673,MEMBER-001427
POL-21673,MEMBER-014918
POL-21673,MEMBER-005137
POL-13356,MEMBER-014111
POL-13356,MEMBER-009709
POL-13356,MEMBER-002338
POL-13356,MEMBER-007425
POL-13356,MEMBER-003722
POL-20525,MEMBER-005074
POL-20525,MEMBER-011120
POL-18892,MEMBER-014219
POL-18892,MEMBER-008826
POL-18892,MEMBER-008913
POL-41337,MEMBER-005526
POL-41337,MEMBER-004264
POL-41337,MEMBER-006049
POL-41337,MEMBER-003955
POL-38935,MEMBER-007546
POL-39045,MEMBER-014774
POL-12503,MEMBER-001391
POL-12503,MEMBER-010826
POL-12503,MEMBER-010687
POL-12503,MEMBER-004271
POL-10945,MEMBER-005063
POL-38729,MEMBER-006770
POL-38729,MEMBER-008842
POL-38729,MEMBER-001625
POL-38729,MEMBER-014166
POL-40173,MEMBER-012367
POL-40173,MEMBER-014849
POL-21248,MEMBER-004731
POL-21248,MEMBER-001951
POL-21248,MEMBER-010995
POL-21248,MEMBER-004441
POL-24089,MEMBER-010405
POL-24089,MEMBER-011566
POL-27834,MEMBER-003494
POL-27834,MEMBER-013959
POL-27834,MEMBER-012637
POL-36805,MEMBER-005746
POL-36805,MEMBER-014788
POL-36805,MEMBER-002489
POL-36805,MEMBER-006088
POL-36805,MEMBER-011082
POL-35556,MEMBER-007767
POL-35556,MEMBER-005047
POL-35556,MEMBER-014768
POL-40125,MEMBER-002700
POL-46616,MEMBER-002407
POL-46616,MEMBER-001654
POL-46616,MEMBER-008453
POL-46616,MEMBER-009739
POL-19181,MEMBER-003546
POL-19181,MEMBER-006476
POL-19181,MEMBER-001459
POL-19181,MEMBER-014486
POL-42908,MEMBER-012090
POL-42908,MEMBER-000031
POL-39529,MEMBER-009666
POL-39529,MEMBER-011061
POL-44919,MEMBER-001916
POL-44919,MEMBER-014305
POL-44919,MEMBER-002570
POL-44919,MEMBER-002967
POL-37530,MEMBER-009012
POL-37530,MEMBER-008173
POL-43187,MEMBER-006227
POL-43187,MEMBER-010788
POL-43187,MEMBER-010400
POL-43187,MEMBER-014326
POL-43187,MEMBER-000885
POL-32212,MEMBER-000761
POL-32212,MEMBER-005491
POL-35266,MEMBER-001566
POL-35266,MEMBER-014947
POL-25739,MEMBER-000935
POL-45450,MEMBER-003927
POL-45450,MEMBER-014944
POL-45450,MEMBER-005707
POL-45450,MEMBER-001669
POL-14119,MEMBER-002276
POL-14119,MEMBER-006620
POL-14119,MEMBER-000557
POL-14119,MEMBER-004679
POL-19957,MEMBER-013672
POL-19957,MEMBER-000948
POL-19957,MEMBER-002244
POL-19957,MEMBER-005915
POL-24390,MEMBER-006647
POL-24390,MEMBER-006408
POL-24390,MEMBER-012342
POL-28406,MEMBER-002684
POL-28406,MEMBER-002562
POL-28406,MEMBER-011656
POL-28406,MEMBER-012520
POL-28406,MEMBER-000805
POL-17218,MEMBER-005844
POL-28572,MEMBER-013537
POL-28572,MEMBER-000661
POL-28572,MEMBER-012426
POL-26143,MEMBER-008146
POL-26143,MEMBER-009533
POL-26143,MEMBER-007184
POL-26143,MEMBER-004731
POL-26143,MEMBER-006349
POL-47065,MEMBER-006435
POL-47065,MEMBER-010385
POL-47065,MEMBER-002735
POL-46540,MEMBER-004532
POL-46540,MEMBER-014595
POL-46540,MEMBER-006692
POL-46540,MEMBER-007809
POL-46540,MEMBER-006946
POL-21764,MEMBER-012097
POL-21764,MEMBER-012318
POL-21764,MEMBER-008415
POL-21764,MEMBER-014276
POL-21764,MEMBER-003191
POL-37890,MEMBER-014948
POL-37890,MEMBER-002806
POL-37890,MEMBER-006325
POL-23249,MEMBER-007192
POL-23249,MEMBER-003302
POL-23249,MEMBER-008770
POL-23249,MEMBER-011336
POL-21123,MEMBER-004523
POL-21123,MEMBER-008783
POL-21123,MEMBER-010128
POL-21123,MEMBER-007068
POL-11363,MEMBER-013839
POL-11363,MEMBER-008727
POL-11363,MEMBER-002609
POL-26546,MEMBER-009349
POL-26546,MEMBER-003313
POL-26546,MEMBER-003423
POL-26546,MEMBER-004746
POL-14697,MEMBER-000030
POL-25011,MEMBER-000680
POL-31512,MEMBER-009760
POL-47056,MEMBER-006010
POL-47056,MEMBER-011901
POL-47056,MEMBER-005524
POL-47056,MEMBER-004165
POL-35040,MEMBER-005302
POL-35040,MEMBER-013369
POL-35040,MEMBER-000690
POL-35040,MEMBER-005584
POL-35040,MEMBER-001381
POL-39074,MEMBER-012715
POL-39074,MEMBER-010817
POL-39074,MEMBER-004886
POL-32781,MEMBER-007752
POL-12719,MEMBER-002490
POL-12719,MEMBER-002169
POL-38862,MEMBER-003400
POL-38862,MEMBER-001997
POL-38862,MEMBER-009276
POL-38862,MEMBER-010763
POL-38862,MEMBER-002007
POL-37502,MEMBER-003919
POL-37502,MEMBER-003444
POL-37502,MEMBER-001130
POL-37502,MEMBER-005986
POL-17377,MEMBER-005253
POL-17377,MEMBER-008151
POL-17377,MEMBER-013407
POL-40418,MEMBER-007871
POL-40418,MEMBER-005583
POL-40418,MEMBER-009744
POL-40418,MEMBER-010548
POL-40418,MEMBER-008841
POL-41677,MEMBER-000520
POL-41677,MEMBER-011770
POL-41677,MEMBER-007762
POL-41677,MEMBER-004245
POL-41677,MEMBER-001181
POL-11632,MEMBER-011777
POL-11632,MEMBER-001712
POL-45506,MEMBER-007934
POL-45506,MEMBER-002270
POL-41353,MEMBER-004819
POL-41353,MEMBER-005614
POL-41353,MEMBER-011744
POL-41353,MEMBER-012256
POL-19408,MEMBER-004011
POL-20158,MEMBER-006780
POL-31472,MEMBER-011779
POL-31472,MEMBER-014143
POL-31472,MEMBER-008600
POL-31472,MEMBER-014486
POL-31472,MEMBER-001070
POL-49243,MEMBER-004485
POL-49243,MEMBER-004869
POL-49172,MEMBER-013269
POL-47870,MEMBER-002881
POL-47870,MEMBER-007983
POL-45237,MEMBER-006743
POL-45237,MEMBER-003184
POL-45237,MEMBER-008813
POL-45839,MEMBER-011203
POL-45732,MEMBER-010873
POL-45732,MEMBER-007899
POL-16910,MEMBER-013224
POL-27719,MEMBER-010685
POL-27719,MEMBER-009119
POL-27719,MEMBER-013599
POL-31636,MEMBER-003739
POL-31636,MEMBER-005327
POL-31636,MEMBER-005292
POL-31636,MEMBER-005352
POL-19668,MEMBER-012267
POL-19668,MEMBER-007541
POL-19668,MEMBER-006405
POL-19668,MEMBER-014608
POL-19668,MEMBER-009394
POL-33072,MEMBER-012762
POL-33072,MEMBER-002858
POL-33072,MEMBER-005521
POL-24772,MEMBER-006144
POL-20289,MEMBER-012627
POL-20289,MEMBER-011985
POL-20289,MEMBER-014762
POL-20289,MEMBER-010339
POL-26575,MEMBER-008667
POL-26575,MEMBER-012702
POL-26575,MEMBER-005513
POL-48628,MEMBER-004996
POL-14629,MEMBER-014422
POL-14629,MEMBER-008889
POL-48168,MEMBER-000668
POL-48168,MEMBER-009826
POL-48168,MEMBER-006002
POL-48168,MEMBER-010752
